scheme_code,scheme_name,date,nav,fund_house,scheme_category
125497,SBI Small Cap Fund - Direct Plan - Growth,12-03-2026,177.9888,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,11-03-2026,178.3891,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,10-03-2026,178.8419,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,09-03-2026,175.7742,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,06-03-2026,178.9784,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,05-03-2026,179.3239,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,04-03-2026,177.9961,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,02-03-2026,181.3175,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,28-02-2026,184.7579,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,27-02-2026,184.7581,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,26-02-2026,186.095,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,25-02-2026,186.0488,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,24-02-2026,186.208,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,23-02-2026,187.5721,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,20-02-2026,186.2228,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,19-02-2026,186.6666,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,18-02-2026,188.2128,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,17-02-2026,187.6437,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,16-02-2026,185.8471,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,13-02-2026,187.236,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,12-02-2026,189.6029,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,11-02-2026,189.7464,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,10-02-2026,189.019,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,09-02-2026,188.469,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,06-02-2026,184.627,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,05-02-2026,185.6949,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,04-02-2026,186.7774,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,03-02-2026,186.7009,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,02-02-2026,180.5424,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,31-01-2026,183.301,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,30-01-2026,183.3021,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,29-01-2026,179.9408,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,28-01-2026,181.0873,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,27-01-2026,179.5515,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,23-01-2026,179.8035,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,22-01-2026,182.7544,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,21-01-2026,181.5325,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,20-01-2026,181.835,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,19-01-2026,185.4042,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,16-01-2026,186.9719,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,14-01-2026,187.3375,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,13-01-2026,187.6594,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,12-01-2026,186.1837,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,09-01-2026,187.0971,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,08-01-2026,190.16,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,07-01-2026,193.3173,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,06-01-2026,193.7027,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,05-01-2026,194.3786,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,02-01-2026,194.574,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,01-01-2026,193.6417,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,31-12-2025,193.7724,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,30-12-2025,191.9501,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,29-12-2025,192.541,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,26-12-2025,192.5913,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,24-12-2025,193.2848,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,23-12-2025,193.2652,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,22-12-2025,192.2573,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,19-12-2025,191.1157,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,18-12-2025,189.542,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,17-12-2025,190.0621,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,16-12-2025,191.3143,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,15-12-2025,193.1325,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,12-12-2025,192.3377,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,11-12-2025,191.4952,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,10-12-2025,191.2557,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,09-12-2025,191.3573,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,08-12-2025,190.1591,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,05-12-2025,193.1451,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,04-12-2025,193.4599,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,03-12-2025,194.3355,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,02-12-2025,194.4312,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,01-12-2025,195.3626,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,30-11-2025,194.979,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,28-11-2025,194.9784,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,27-11-2025,195.149,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,26-11-2025,195.8555,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,25-11-2025,194.2042,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,24-11-2025,193.9092,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,21-11-2025,194.2517,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,20-11-2025,196.0732,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,19-11-2025,196.528,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,18-11-2025,196.9478,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,17-11-2025,197.9212,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,14-11-2025,197.0676,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,13-11-2025,196.5465,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,12-11-2025,196.884,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,11-11-2025,196.4486,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,10-11-2025,196.2451,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,07-11-2025,197.315,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,06-11-2025,197.8032,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,04-11-2025,200.4678,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,03-11-2025,200.9709,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,31-10-2025,199.8234,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,30-10-2025,200.5185,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,29-10-2025,201.0375,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,28-10-2025,200.6348,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,27-10-2025,199.7965,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,24-10-2025,198.4115,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,23-10-2025,198.7521,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,20-10-2025,197.5258,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,17-10-2025,197.1075,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,16-10-2025,196.9521,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,15-10-2025,194.7,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,14-10-2025,193.3975,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,13-10-2025,194.5364,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,10-10-2025,195.1185,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,09-10-2025,195.0376,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,08-10-2025,195.8587,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,07-10-2025,196.4294,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,06-10-2025,196.5483,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,03-10-2025,196.2965,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,01-10-2025,195.0856,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,30-09-2025,193.8822,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,26-09-2025,194.0973,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,25-09-2025,197.3447,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,24-09-2025,198.8861,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,23-09-2025,199.4573,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,22-09-2025,200.2539,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,19-09-2025,201.306,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,18-09-2025,201.5447,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,17-09-2025,201.82,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,16-09-2025,201.1795,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,15-09-2025,200.0967,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,12-09-2025,199.0716,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,11-09-2025,198.9835,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,10-09-2025,198.7075,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,09-09-2025,198.2444,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,08-09-2025,197.448,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,05-09-2025,197.5939,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,04-09-2025,197.6887,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,03-09-2025,197.6325,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,02-09-2025,196.2367,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,01-09-2025,195.7343,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,31-08-2025,193.7537,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,29-08-2025,193.7532,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,28-08-2025,194.4893,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,26-08-2025,195.5946,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,25-08-2025,198.7805,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,22-08-2025,199.1156,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,21-08-2025,200.0554,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,20-08-2025,198.8477,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,19-08-2025,198.0389,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,18-08-2025,196.9203,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,14-08-2025,193.4131,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,13-08-2025,192.9222,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,12-08-2025,192.705,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,11-08-2025,193.1584,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,08-08-2025,191.9575,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,07-08-2025,193.0064,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,06-08-2025,193.5756,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,05-08-2025,194.9731,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,04-08-2025,195.6536,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,01-08-2025,194.9548,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,31-07-2025,197.489,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,30-07-2025,198.4508,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,29-07-2025,197.8146,SBI Mutual Fund,Equity Scheme - Small Cap Fund
125497,SBI Small Cap Fund - Direct Plan - Growth,28-07-2025,197.4629,SBI Mutual Fund,Equity Scheme - Small Cap Fund
